run_id,model,split,trajectory_id,time_index,target_action_index,horizon,expert_action,pred_action,expert_action_norm,pred_action_norm,expert_gripper,pred_gripper,cosine_similarity,per_dimension_error,squared_error
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,92,94,1,"[0.3187499940395355, 0.0669642835855484, -0.8303571343421936, 0.06857142597436905, -0.09000000357627869, -0.0, 1.0]","[0.24466075003147125, 0.1222558543086052, -0.7760466933250427, 0.03274168074131012, -0.07904820889234543, -0.014259752817451954, 1.0098143815994263]",1.344760418,1.30548954,1,1.009814382,0.9966800213,"[-0.07408924400806427, 0.05529157072305679, 0.05431044101715088, -0.03582974523305893, 0.010951794683933258, -0.014259752817451954, 0.00981438159942627]",0.001885624719
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,92,95,2,"[0.2571428716182709, 0.0, -0.8973214030265808, 0.08142857253551483, -0.0803571417927742, -0.0, 1.0]","[0.1469927430152893, 0.08450563251972198, -0.8165228962898254, 0.028291380032896996, -0.08219537138938904, -0.018082667142152786, 1.005120038986206]",1.372733116,1.309048295,1,1.005120039,0.9930641055,"[-0.11015012860298157, 0.08450563251972198, 0.08079850673675537, -0.05313719063997269, -0.0018382295966148376, -0.018082667142152786, 0.005120038986206055]",0.004140398465
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,92,96,3,"[0.23571428656578064, 0.0, -0.8892857432365417, 0.08250000327825546, -0.0803571417927742, -0.0, 1.0]","[0.05080433189868927, 0.027743592858314514, -0.830573320388794, 0.032436303794384, -0.08178284019231796, -0.021626770496368408, 0.9938610792160034]",1.36369133,1.299681067,1,0.9938610792,0.9894701838,"[-0.18490995466709137, 0.027743592858314514, 0.0587124228477478, -0.05006369948387146, -0.0014256983995437622, -0.021626770496368408, -0.006138920783996582]",0.00591747975
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,93,94,0,"[0.3187499940395355, 0.0669642835855484, -0.8303571343421936, 0.06857142597436905, -0.09000000357627869, -0.0, 1.0]","[0.26592057943344116, 0.038234893232584, -0.8198691010475159, 0.04692812263965607, -0.07001098245382309, -0.0030931849032640457, 0.9941132068634033]",1.344760418,1.31899035,1,0.9941132069,0.9988796711,"[-0.05282941460609436, -0.0287293903529644, 0.010488033294677734, -0.021643303334712982, 0.019989021122455597, -0.0030931849032640457, -0.00588679313659668]",0.0006626484683
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,93,95,1,"[0.2571428716182709, 0.0, -0.8973214030265808, 0.08142857253551483, -0.0803571417927742, -0.0, 1.0]","[0.15370793640613556, -0.008406950160861015, -0.8519734740257263, 0.051572296768426895, -0.07175401598215103, -0.0073640430346131325, 0.9755229949951172]",1.372733116,1.307311416,1,0.975522995,0.9971679449,"[-0.10343493521213531, -0.008406950160861015, 0.04534792900085449, -0.029856275767087936, 0.008603125810623169, -0.0073640430346131325, -0.024477005004882812]",0.002063523047
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,93,96,2,"[0.23571428656578064, 0.0, -0.8892857432365417, 0.08250000327825546, -0.0803571417927742, -0.0, 1.0]","[0.061089180409908295, -0.040011994540691376, -0.8713530898094177, 0.04320617765188217, -0.07465924322605133, -0.01109013706445694, 0.9701347947120667]",1.36369133,1.308936357,1,0.9701347947,0.9910336137,"[-0.17462509870529175, -0.040011994540691376, 0.017932653427124023, -0.03929382562637329, 0.00569789856672287, -0.01109013706445694, -0.02986520528793335]",0.005001121666
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,93,97,3,"[0.2276785671710968, 0.0, -0.8598214387893677, 0.0835714265704155, -0.06321428716182709, -0.0, 1.0]","[-0.023009376600384712, -0.08173302561044693, -0.8608431816101074, 0.043977558612823486, -0.07419747114181519, -0.014979630708694458, 0.9449212551116943]",1.342427135,1.284056306,1,0.9449212551,0.9793865085,"[-0.25068795680999756, -0.08173302561044693, -0.001021742820739746, -0.03959386795759201, -0.010983183979988098, -0.014979630708694458, -0.055078744888305664]",0.01063887868
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,94,95,0,"[0.2571428716182709, 0.0, -0.8973214030265808, 0.08142857253551483, -0.0803571417927742, -0.0, 1.0]","[0.2742238938808441, 0.01880134828388691, -0.8590854406356812, 0.06263817101716995, -0.07373404502868652, 0.007566338405013084, 0.9896738529205322]",1.372733116,1.342554212,1,0.9896738529,0.9995231628,"[0.017081022262573242, 0.01880134828388691, 0.03823596239089966, -0.01879040151834488, 0.006623096764087677, 0.007566338405013084, -0.010326147079467773]",0.0003811520583
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,94,96,1,"[0.23571428656578064, 0.0, -0.8892857432365417, 0.08250000327825546, -0.0803571417927742, -0.0, 1.0]","[0.17629405856132507, -0.018810218200087547, -0.8738910555839539, 0.06251588463783264, -0.06971986591815948, 0.00565220694988966, 0.9610364437103271]",1.36369133,1.314348102,1,0.9610364437,0.9989539981,"[-0.059420228004455566, -0.018810218200087547, 0.01539468765258789, -0.01998411864042282, 0.010637275874614716, 0.00565220694988966, -0.03896355628967285]",0.0008834581822
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,94,97,2,"[0.2276785671710968, 0.0, -0.8598214387893677, 0.0835714265704155, -0.06321428716182709, -0.0, 1.0]","[0.09556671231985092, -0.028513019904494286, -0.8894761800765991, 0.055408649146556854, -0.07661117613315582, 0.0032127387821674347, 0.9514948129653931]",1.342427135,1.30973506,1,0.951494813,0.9939106703,"[-0.13211184740066528, -0.028513019904494286, -0.029654741287231445, -0.028162777423858643, -0.013396888971328735, 0.0032127387821674347, -0.048505187034606934]",0.003211661475
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,94,98,3,"[0.19017857313156128, 0.0, -0.8410714268684387, 0.0835714265704155, -0.06964285671710968, -0.0, 1.0]","[0.016339091584086418, -0.06891375035047531, -0.8715918660163879, 0.05257987231016159, -0.07323111593723297, -0.0003695189952850342, 0.9326432943344116]",1.324916363,1.281654954,1,0.9326432943,0.9883576035,"[-0.1738394796848297, -0.06891375035047531, -0.03052043914794922, -0.030991554260253906, -0.003588259220123291, -0.0003695189952850342, -0.06735670566558838]",0.005915882997
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,95,96,0,"[0.23571428656578064, 0.0, -0.8892857432365417, 0.08250000327825546, -0.0803571417927742, -0.0, 1.0]","[0.2007056623697281, -0.048161622136831284, -0.9026347994804382, 0.07281827181577682, -0.05299171060323715, 0.005257396027445793, 0.999210000038147]",1.36369133,1.365251184,1,0.99921,0.9987667799,"[-0.03500862419605255, -0.048161622136831284, -0.013349056243896484, -0.009681731462478638, 0.02736543118953705, 0.005257396027445793, -0.0007899999618530273]",0.0006563156494
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,95,97,1,"[0.2276785671710968, 0.0, -0.8598214387893677, 0.0835714265704155, -0.06321428716182709, -0.0, 1.0]","[0.09568700939416885, -0.06914025545120239, -0.9113166332244873, 0.07209548354148865, -0.05292852222919464, 0.0032915708143264055, 0.980003833770752]",1.342427135,1.346421838,1,0.9800038338,0.9929498434,"[-0.13199156522750854, -0.06914025545120239, -0.05149519443511963, -0.01147594302892685, 0.010285764932632446, 0.0032915708143264055, -0.019996166229248047]",0.003643153701
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,95,98,2,"[0.19017857313156128, 0.0, -0.8410714268684387, 0.0835714265704155, -0.06964285671710968, -0.0, 1.0]","[0.007377246394753456, -0.07320705056190491, -0.9146811366081238, 0.05917348712682724, -0.06051437929272652, 0.0007916875183582306, 0.9735190272331238]",1.324916363,1.340506911,1,0.9735190272,0.9872381687,"[-0.18280132114887238, -0.07320705056190491, -0.07360970973968506, -0.024397939443588257, 0.009128477424383163, 0.0007916875183582306, -0.02648097276687622]",0.006510634441
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,95,99,3,"[0.10446428507566452, 0.0, -0.84375, 0.08250000327825546, -0.07071428745985031, -0.0, 1.0]","[-0.07359057664871216, -0.09731625765562057, -0.883005678653717, 0.053731031715869904, -0.057829149067401886, -0.0032141879200935364, 0.9435394406318665]",1.317054987,1.300420403,1,0.9435394406,0.9863871336,"[-0.17805486917495728, -0.09731625765562057, -0.03925567865371704, -0.02876897156238556, 0.012885138392448425, -0.0032141879200935364, -0.056460559368133545]",0.006700971629
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,96,97,0,"[0.2276785671710968, 0.0, -0.8598214387893677, 0.0835714265704155, -0.06321428716182709, -0.0, 1.0]","[0.21222548186779022, -0.015210671350359917, -0.8724208474159241, 0.07127878814935684, -0.06034178286790848, 0.010332195088267326, 0.9934351444244385]",1.342427135,1.342434764,1,0.9934351444,0.9997397065,"[-0.01545308530330658, -0.015210671350359917, -0.012599408626556396, -0.012292638421058655, 0.0028725042939186096, 0.010332195088267326, -0.0065648555755615234]",0.000134017042
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,96,98,1,"[0.19017857313156128, 0.0, -0.8410714268684387, 0.0835714265704155, -0.06964285671710968, -0.0, 1.0]","[0.1325482279062271, -0.021136751398444176, -0.859341561794281, 0.06759406626224518, -0.05769651383161545, 0.009766523726284504, 0.9595721364021301]",1.324916363,1.298173904,1,0.9595721364,0.9983969927,"[-0.05763034522533417, -0.021136751398444176, -0.018270134925842285, -0.01597736030817032, 0.011946342885494232, 0.009766523726284504, -0.04042786359786987]",0.0008899435634
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,96,99,2,"[0.10446428507566452, 0.0, -0.84375, 0.08250000327825546, -0.07071428745985031, -0.0, 1.0]","[0.06532082706689835, -0.013635734096169472, -0.8602396249771118, 0.05551615357398987, -0.06649646908044815, 0.006606191396713257, 0.9475012421607971]",1.317054987,1.284434199,1,0.9475012422,0.9986781478,"[-0.039143458008766174, -0.013635734096169472, -0.016489624977111816, -0.026983849704265594, 0.004217818379402161, 0.006606191396713257, -0.05249875783920288]",0.0007908186526
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,96,100,3,"[0.0, -0.03750000149011612, -0.8651785850524902, 0.08464285731315613, -0.06964285671710968, -0.0, 1.0]","[-0.005573408678174019, -0.04043564945459366, -0.825412392616272, 0.049121879041194916, -0.06432399898767471, 0.0007825195789337158, 0.9271238446235657]",1.327386498,1.244621038,1,0.9271238446,0.9995846152,"[-0.005573408678174019, -0.002935647964477539, 0.03976619243621826, -0.03552097827196121, 0.005318857729434967, 0.0007825195789337158, -0.07287615537643433]",0.001174658304
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,97,98,0,"[0.19017857313156128, 0.0, -0.8410714268684387, 0.0835714265704155, -0.06964285671710968, -0.0, 1.0]","[0.22715725004673004, -0.0037776732351630926, -0.8163217902183533, 0.07378852367401123, -0.03636684641242027, 0.0014278721064329147, 0.9906506538391113]",1.324916363,1.306198239,1,0.9906506538,0.9991517663,"[0.03697867691516876, -0.0037776732351630926, 0.02474963665008545, -0.009782902896404266, 0.03327601030468941, 0.0014278721064329147, -0.009349346160888672]",0.0004695264797
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,97,99,1,"[0.10446428507566452, 0.0, -0.84375, 0.08250000327825546, -0.07071428745985031, -0.0, 1.0]","[0.14499974250793457, -0.011650731787085533, -0.7995092868804932, 0.06937642395496368, -0.03333328664302826, 0.0004815098363906145, 0.9596409797668457]",1.317054987,1.259845614,1,0.9596409798,0.99889642,"[0.04053545743227005, -0.011650731787085533, 0.044240713119506836, -0.013123579323291779, 0.03738100081682205, 0.0004815098363906145, -0.0403590202331543]",0.0009906791383
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,97,100,2,"[0.0, -0.03750000149011612, -0.8651785850524902, 0.08464285731315613, -0.06964285671710968, -0.0, 1.0]","[0.0722348764538765, -0.005470432341098785, -0.791875958442688, 0.056787602603435516, -0.044152628630399704, -0.0019516274333000183, 0.9416137337684631]",1.327386498,1.234556556,1,0.9416137338,0.9976084232,"[0.0722348764538765, 0.032029569149017334, 0.07330262660980225, -0.02785525470972061, 0.025490228086709976, -0.0019516274333000183, -0.058386266231536865]",0.00235078251
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,97,101,3,"[-0.13124999403953552, 0.0, -0.9294642806053162, 0.07285714149475098, -0.09000000357627869, -0.0, 1.0]","[-0.0036092568188905716, -0.028593875467777252, -0.7607043981552124, 0.04859672486782074, -0.04378312826156616, -0.00670391321182251, 0.9074747562408447]",1.376422405,1.186311841,1,0.9074747562,0.9936375022,"[0.1276407390832901, -0.028593875467777252, 0.16875988245010376, -0.024260416626930237, 0.046216875314712524, -0.00670391321182251, -0.09252524375915527]",0.008131442592
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,98,99,0,"[0.10446428507566452, 0.0, -0.84375, 0.08250000327825546, -0.07071428745985031, -0.0, 1.0]","[0.14849069714546204, -0.010101674124598503, -0.7964911460876465, 0.0732143446803093, -0.03705704212188721, -0.0029163677245378494, 0.9899258613586426]",1.317054987,1.281891227,1,0.9899258614,0.998706758,"[0.044026412069797516, -0.010101674124598503, 0.047258853912353516, -0.009285658597946167, 0.033657245337963104, -0.0029163677245378494, -0.010074138641357422]",0.0008003992843
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,98,100,1,"[0.0, -0.03750000149011612, -0.8651785850524902, 0.08464285731315613, -0.06964285671710968, -0.0, 1.0]","[0.04846510291099548, -0.01896611414849758, -0.788120448589325, 0.06781582534313202, -0.03573711961507797, -0.0033826406579464674, 0.9612268805503845]",1.327386498,1.246469855,1,0.9612268806,0.9984798431,"[0.04846510291099548, 0.018533887341618538, 0.07705813646316528, -0.01682703197002411, 0.03390573710203171, -0.0033826406579464674, -0.03877311944961548]",0.001653981744
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,98,101,2,"[-0.13124999403953552, 0.0, -0.9294642806053162, 0.07285714149475098, -0.09000000357627869, -0.0, 1.0]","[-0.032001085579395294, -0.014425398781895638, -0.785267174243927, 0.05504017323255539, -0.04638560488820076, -0.005298014730215073, 0.9437305331230164]",1.376422405,1.230330467,1,0.9437305331,0.9955940247,"[0.09924890846014023, -0.014425398781895638, 0.14419710636138916, -0.017816968262195587, 0.04361439868807793, -0.005298014730215073, -0.05626946687698364]",0.005180746317
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,98,102,3,"[-0.2678571343421936, 0.0, -0.9214285612106323, 0.04928571358323097, -0.11142857372760773, 0.012857142835855484, 1.0]","[-0.10449956357479095, -0.03699637949466705, -0.7586789131164551, 0.046752072870731354, -0.04673938453197479, -0.009843900799751282, 0.9024596810340881]",1.391326189,1.186079025,1,0.902459681,0.9919295311,"[0.16335757076740265, -0.03699637949466705, 0.16274964809417725, -0.0025336407124996185, 0.06468918919563293, -0.022701043635606766, -0.09754031896591187]",0.009823204949
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,99,100,0,"[0.0, -0.03750000149011612, -0.8651785850524902, 0.08464285731315613, -0.06964285671710968, -0.0, 1.0]","[0.03728768974542618, -0.005742793902754784, -0.805361270904541, 0.07216309756040573, -0.03979003056883812, -0.001668902114033699, 1.0002880096435547]",1.327386498,1.287400365,1,1.00028801,0.9984118342,"[0.03728768974542618, 0.031757205724716187, 0.05981731414794922, -0.012479759752750397, 0.02985282614827156, -0.001668902114033699, 0.0002880096435546875]",0.00100382953
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,99,101,1,"[-0.13124999403953552, 0.0, -0.9294642806053162, 0.07285714149475098, -0.09000000357627869, -0.0, 1.0]","[-0.06444141268730164, -0.013698732480406761, -0.8060545921325684, 0.06646673381328583, -0.040679171681404114, -0.000964530510827899, 0.9722286462783813]",1.376422405,1.267030597,1,0.9722286463,0.9968003035,"[0.06680858135223389, -0.013698732480406761, 0.1234096884727478, -0.006390407681465149, 0.04932083189487457, -0.000964530510827899, -0.027771353721618652]",0.003303793492
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,99,102,2,"[-0.2678571343421936, 0.0, -0.9214285612106323, 0.04928571358323097, -0.11142857372760773, 0.012857142835855484, 1.0]","[-0.13941475749015808, -0.011240953579545021, -0.8059484362602234, 0.055402256548404694, -0.053173281252384186, -0.0029595009982585907, 0.9589363932609558]",1.391326189,1.262766957,1,0.9589363933,0.9946499467,"[0.12844237685203552, -0.011240953579545021, 0.11548012495040894, 0.006116542965173721, 0.05825529247522354, -0.015816643834114075, -0.04106360673904419]",0.005046705715
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,99,103,3,"[-0.35357141494750977, 0.06428571790456772, -0.9026785492897034, 0.031071428209543228, -0.12535713613033295, 0.023571427911520004, 1.0]","[-0.1972215473651886, -0.0324181467294693, -0.7810901999473572, 0.04746219515800476, -0.05443952977657318, -0.008488446474075317, 0.9204608201980591]",1.400431871,1.225800037,1,0.9204608202,0.991047442,"[0.15634986758232117, -0.09670386463403702, 0.12158834934234619, 0.016390766948461533, 0.07091760635375977, -0.03205987438559532, -0.07953917980194092]",0.008747559972
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,100,101,0,"[-0.13124999403953552, 0.0, -0.9294642806053162, 0.07285714149475098, -0.09000000357627869, -0.0, 1.0]","[-0.08064419031143188, -0.06015097722411156, -0.8343226313591003, 0.07542035728693008, -0.03837129473686218, -0.001406954601407051, 0.9927254915237427]",1.376422405,1.303411841,1,0.9927254915,0.9964807034,"[0.05060580372810364, -0.06015097722411156, 0.09514164924621582, 0.0025632157921791077, 0.051628708839416504, -0.001406954601407051, -0.007274508476257324]",0.002565430477
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,100,102,1,"[-0.2678571343421936, 0.0, -0.9214285612106323, 0.04928571358323097, -0.11142857372760773, 0.012857142835855484, 1.0]","[-0.18387289345264435, -0.07666237652301788, -0.8465285897254944, 0.06975209712982178, -0.03751732409000397, -0.00045037525705993176, 0.9744781851768494]",1.391326189,1.308502197,1,0.9744781852,0.994949162,"[0.08398424088954926, -0.07666237652301788, 0.07489997148513794, 0.020466383546590805, 0.07391124963760376, -0.01330751832574606, -0.025521814823150635]",0.003607239807
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,100,103,2,"[-0.35357141494750977, 0.06428571790456772, -0.9026785492897034, 0.031071428209543228, -0.12535713613033295, 0.023571427911520004, 1.0]","[-0.26035478711128235, -0.07639503479003906, -0.8478644490242004, 0.060606181621551514, -0.05287422984838486, -0.001466561108827591, 0.9680781364440918]",1.400431871,1.317627072,1,0.9680781364,0.9912207127,"[0.09321662783622742, -0.14068076014518738, 0.05481410026550293, 0.029534753412008286, 0.07248290628194809, -0.025037989020347595, -0.0319218635559082]",0.005608140491
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,100,104,3,"[-0.3776785731315613, 0.17678570747375488, -0.8598214387893677, 0.006428571417927742, -0.13178572058677673, 0.027857143431901932, 1.0]","[-0.31299522519111633, -0.09337515383958817, -0.8298874497413635, 0.05212101340293884, -0.05444373935461044, -0.005382135510444641, 0.9265270829200745]",1.389738083,1.288239241,1,0.9265270829,0.9770047665,"[0.06468334794044495, -0.27016085386276245, 0.02993398904800415, 0.04569244384765625, 0.07734198123216629, -0.03323927894234657, -0.07347291707992554]",0.0132342251
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,101,102,0,"[-0.2678571343421936, 0.0, -0.9214285612106323, 0.04928571358323097, -0.11142857372760773, 0.012857142835855484, 1.0]","[-0.23826594650745392, 0.01877550221979618, -0.9140686392784119, 0.06538447737693787, -0.06287986040115356, -0.0017456356436014175, 0.9727180004119873]",1.391326189,1.359064698,1,0.9727180004,0.998991251,"[0.029591187834739685, 0.01877550221979618, 0.007359921932220459, 0.016098763793706894, 0.04854871332645416, -0.014602778479456902, -0.027281999588012695]",0.000693717564
20260528_084146_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_no_future_seed0,wam_gru_dinov2s_no_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,101,103,1,"[-0.35357141494750977, 0.06428571790456772, -0.9026785492897034, 0.031071428209543228, -0.12535713613033295, 0.023571427911520004, 1.0]","[-0.33997875452041626, 0.01282154954969883, -0.9498788714408875, 0.05836388096213341, -0.059039607644081116, -0.00178368273191154, 0.957258939743042]",1.400431871,1.393290877,1,0.9572589397,0.9967654347,"[0.013592660427093506, -0.05146417021751404, -0.04720032215118408, 0.02729245275259018, 0.06631752848625183, -0.025355109944939613, -0.04274106025695801]",0.001810537768
